,cell_num,file_name,mh score,kg score
3104,1,5500000014_63X_20190816_S1_P6_B3_annotations_corrected.Actn2_cell1.jpg,0,0
3105,2,5500000014_63X_20190816_S1_P6_B3_annotations_corrected.Actn2_cell2.jpg,3,3
3106,3,5500000014_63X_20190816_S1_P6_B3_annotations_corrected.Actn2_cell3.jpg,4,4
3107,4,5500000014_63X_20190816_S1_P6_B3_annotations_corrected.Actn2_cell4.jpg,3,4
3108,5,5500000014_63X_20190816_S1_P6_B3_annotations_corrected.Actn2_cell5.jpg,3,2
3109,6,5500000014_63X_20190816_S1_P6_B3_annotations_corrected.Actn2_cell6.jpg,3,4
3110,7,5500000014_63X_20190816_S1_P6_B3_annotations_corrected.Actn2_cell7.jpg,3,2
3111,1,5500000014_63X_20190816_S1_P6_B4_annotations_corrected.Actn2_cell1.jpg,3,2
3112,2,5500000014_63X_20190816_S1_P6_B4_annotations_corrected.Actn2_cell2.jpg,3,4
3113,3,5500000014_63X_20190816_S1_P6_B4_annotations_corrected.Actn2_cell3.jpg,5,5
3114,4,5500000014_63X_20190816_S1_P6_B4_annotations_corrected.Actn2_cell4.jpg,4,4
3115,5,5500000014_63X_20190816_S1_P6_B4_annotations_corrected.Actn2_cell5.jpg,5,5
3116,6,5500000014_63X_20190816_S1_P6_B4_annotations_corrected.Actn2_cell6.jpg,0,0
3117,7,5500000014_63X_20190816_S1_P6_B4_annotations_corrected.Actn2_cell7.jpg,4,3
3118,1,5500000014_63X_20190816_S1_P6_B5_annotations_corrected.Actn2_cell1.jpg,4,4
3119,2,5500000014_63X_20190816_S1_P6_B5_annotations_corrected.Actn2_cell2.jpg,3,3
3120,3,5500000014_63X_20190816_S1_P6_B5_annotations_corrected.Actn2_cell3.jpg,3,3
3121,4,5500000014_63X_20190816_S1_P6_B5_annotations_corrected.Actn2_cell4.jpg,0,0
3122,5,5500000014_63X_20190816_S1_P6_B5_annotations_corrected.Actn2_cell5.jpg,3,2
3123,6,5500000014_63X_20190816_S1_P6_B5_annotations_corrected.Actn2_cell6.jpg,0,0
3124,7,5500000014_63X_20190816_S1_P6_B5_annotations_corrected.Actn2_cell7.jpg,0,0
3125,8,5500000014_63X_20190816_S1_P6_B5_annotations_corrected.Actn2_cell8.jpg,0,0
3126,9,5500000014_63X_20190816_S1_P6_B5_annotations_corrected.Actn2_cell9.jpg,3,3
3127,10,5500000014_63X_20190816_S1_P6_B5_annotations_corrected.Actn2_cell10.jpg,-1,-1
3128,11,5500000014_63X_20190816_S1_P6_B5_annotations_corrected.Actn2_cell11.jpg,0,0
3129,12,5500000014_63X_20190816_S1_P6_B5_annotations_corrected.Actn2_cell12.jpg,0,0
3130,1,5500000014_63X_20190816_S1_P7_B2_annotations_corrected.Actn2_cell1.jpg,4,4
3131,2,5500000014_63X_20190816_S1_P7_B2_annotations_corrected.Actn2_cell2.jpg,4,5
3132,3,5500000014_63X_20190816_S1_P7_B2_annotations_corrected.Actn2_cell3.jpg,4,4
3133,4,5500000014_63X_20190816_S1_P7_B2_annotations_corrected.Actn2_cell4.jpg,4,4
3134,5,5500000014_63X_20190816_S1_P7_B2_annotations_corrected.Actn2_cell5.jpg,5,4
3135,6,5500000014_63X_20190816_S1_P7_B2_annotations_corrected.Actn2_cell6.jpg,4,3
3136,7,5500000014_63X_20190816_S1_P7_B2_annotations_corrected.Actn2_cell7.jpg,0,0
3137,8,5500000014_63X_20190816_S1_P7_B2_annotations_corrected.Actn2_cell8.jpg,4,4
3138,9,5500000014_63X_20190816_S1_P7_B2_annotations_corrected.Actn2_cell9.jpg,3,4
3139,10,5500000014_63X_20190816_S1_P7_B2_annotations_corrected.Actn2_cell10.jpg,5,5
3140,11,5500000014_63X_20190816_S1_P7_B2_annotations_corrected.Actn2_cell11.jpg,4,5
3141,12,5500000014_63X_20190816_S1_P7_B2_annotations_corrected.Actn2_cell12.jpg,3,4
3142,13,5500000014_63X_20190816_S1_P7_B2_annotations_corrected.Actn2_cell13.jpg,3,5
3143,14,5500000014_63X_20190816_S1_P7_B2_annotations_corrected.Actn2_cell14.jpg,4,4
3144,15,5500000014_63X_20190816_S1_P7_B2_annotations_corrected.Actn2_cell15.jpg,3,4
3145,16,5500000014_63X_20190816_S1_P7_B2_annotations_corrected.Actn2_cell16.jpg,4,5
3146,1,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell1.jpg,3,4
3147,2,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell2.jpg,3,4
3148,3,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell3.jpg,4,4
3149,4,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell4.jpg,4,4
3150,5,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell5.jpg,4,3
3151,6,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell6.jpg,4,5
3152,7,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell7.jpg,3,3
3153,8,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell8.jpg,4,4
3154,9,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell9.jpg,4,4
3155,10,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell10.jpg,3,5
3156,11,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell11.jpg,4,4
3157,12,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell12.jpg,3,3
3158,13,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell13.jpg,-1,-1
3159,14,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell14.jpg,4,4
3160,15,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell15.jpg,4,3
3161,16,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell16.jpg,3,4
3162,17,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell17.jpg,3,4
3163,18,5500000014_63X_20190816_S1_P7_B3_annotations_corrected.Actn2_cell18.jpg,3,3
3164,1,5500000014_63X_20190816_S1_P7_B4_annotations_corrected.Actn2_cell1.jpg,4,4
3165,2,5500000014_63X_20190816_S1_P7_B4_annotations_corrected.Actn2_cell2.jpg,4,4
3166,3,5500000014_63X_20190816_S1_P7_B4_annotations_corrected.Actn2_cell3.jpg,3,3
3167,4,5500000014_63X_20190816_S1_P7_B4_annotations_corrected.Actn2_cell4.jpg,3,3
3168,5,5500000014_63X_20190816_S1_P7_B4_annotations_corrected.Actn2_cell5.jpg,4,4
3169,6,5500000014_63X_20190816_S1_P7_B4_annotations_corrected.Actn2_cell6.jpg,4,4
3170,7,5500000014_63X_20190816_S1_P7_B4_annotations_corrected.Actn2_cell7.jpg,3,4
3171,8,5500000014_63X_20190816_S1_P7_B4_annotations_corrected.Actn2_cell8.jpg,4,4
3172,9,5500000014_63X_20190816_S1_P7_B4_annotations_corrected.Actn2_cell9.jpg,4,4
3173,10,5500000014_63X_20190816_S1_P7_B4_annotations_corrected.Actn2_cell10.jpg,4,4
3174,11,5500000014_63X_20190816_S1_P7_B4_annotations_corrected.Actn2_cell11.jpg,5,5
3175,1,5500000014_63X_20190816_S1_P7_B5_annotations_corrected.Actn2_cell1.jpg,3,4
3176,2,5500000014_63X_20190816_S1_P7_B5_annotations_corrected.Actn2_cell2.jpg,4,5
3177,3,5500000014_63X_20190816_S1_P7_B5_annotations_corrected.Actn2_cell3.jpg,4,5
3178,4,5500000014_63X_20190816_S1_P7_B5_annotations_corrected.Actn2_cell4.jpg,3,4
3179,5,5500000014_63X_20190816_S1_P7_B5_annotations_corrected.Actn2_cell5.jpg,4,4
3180,6,5500000014_63X_20190816_S1_P7_B5_annotations_corrected.Actn2_cell6.jpg,4,4
3181,7,5500000014_63X_20190816_S1_P7_B5_annotations_corrected.Actn2_cell7.jpg,4,4
3182,8,5500000014_63X_20190816_S1_P7_B5_annotations_corrected.Actn2_cell8.jpg,4,4
3183,9,5500000014_63X_20190816_S1_P7_B5_annotations_corrected.Actn2_cell9.jpg,4,4
3184,10,5500000014_63X_20190816_S1_P7_B5_annotations_corrected.Actn2_cell10.jpg,4,4
3185,11,5500000014_63X_20190816_S1_P7_B5_annotations_corrected.Actn2_cell11.jpg,3,3
3186,12,5500000014_63X_20190816_S1_P7_B5_annotations_corrected.Actn2_cell12.jpg,4,4
3187,13,5500000014_63X_20190816_S1_P7_B5_annotations_corrected.Actn2_cell13.jpg,4,4
3188,14,5500000014_63X_20190816_S1_P7_B5_annotations_corrected.Actn2_cell14.jpg,3,3
3189,15,5500000014_63X_20190816_S1_P7_B5_annotations_corrected.Actn2_cell15.jpg,3,3
3190,16,5500000014_63X_20190816_S1_P7_B5_annotations_corrected.Actn2_cell16.jpg,3,3
3191,1,5500000014_63X_20190816_S1_P8_B2_annotations_corrected.Actn2_cell1.jpg,3,3
3192,2,5500000014_63X_20190816_S1_P8_B2_annotations_corrected.Actn2_cell2.jpg,4,3
3193,3,5500000014_63X_20190816_S1_P8_B2_annotations_corrected.Actn2_cell3.jpg,4,3
3194,4,5500000014_63X_20190816_S1_P8_B2_annotations_corrected.Actn2_cell4.jpg,4,4
3195,5,5500000014_63X_20190816_S1_P8_B2_annotations_corrected.Actn2_cell5.jpg,3,3
3196,6,5500000014_63X_20190816_S1_P8_B2_annotations_corrected.Actn2_cell6.jpg,5,3
3197,7,5500000014_63X_20190816_S1_P8_B2_annotations_corrected.Actn2_cell7.jpg,3,2
3198,8,5500000014_63X_20190816_S1_P8_B2_annotations_corrected.Actn2_cell8.jpg,4,3
3199,9,5500000014_63X_20190816_S1_P8_B2_annotations_corrected.Actn2_cell9.jpg,4,3
3200,10,5500000014_63X_20190816_S1_P8_B2_annotations_corrected.Actn2_cell10.jpg,4,4
3201,11,5500000014_63X_20190816_S1_P8_B2_annotations_corrected.Actn2_cell11.jpg,4,3
3202,1,5500000014_63X_20190816_S1_P8_B3_annotations_corrected.Actn2_cell1.jpg,4,3
3203,2,5500000014_63X_20190816_S1_P8_B3_annotations_corrected.Actn2_cell2.jpg,4,3
3204,3,5500000014_63X_20190816_S1_P8_B3_annotations_corrected.Actn2_cell3.jpg,4,3
3205,4,5500000014_63X_20190816_S1_P8_B3_annotations_corrected.Actn2_cell4.jpg,4,3
3206,5,5500000014_63X_20190816_S1_P8_B3_annotations_corrected.Actn2_cell5.jpg,3,3
3207,6,5500000014_63X_20190816_S1_P8_B3_annotations_corrected.Actn2_cell6.jpg,4,4
3208,7,5500000014_63X_20190816_S1_P8_B3_annotations_corrected.Actn2_cell7.jpg,0,0
3209,1,5500000014_63X_20190816_S1_P8_B4_annotations_corrected.Actn2_cell1.jpg,5,4
3210,2,5500000014_63X_20190816_S1_P8_B4_annotations_corrected.Actn2_cell2.jpg,4,3
3211,3,5500000014_63X_20190816_S1_P8_B4_annotations_corrected.Actn2_cell3.jpg,1,1
3212,4,5500000014_63X_20190816_S1_P8_B4_annotations_corrected.Actn2_cell4.jpg,3,3
3213,1,5500000014_63X_20190816_S1_P8_B5_annotations_corrected.Actn2_cell1.jpg,4,4
3214,2,5500000014_63X_20190816_S1_P8_B5_annotations_corrected.Actn2_cell2.jpg,5,4
3215,3,5500000014_63X_20190816_S1_P8_B5_annotations_corrected.Actn2_cell3.jpg,4,4
3216,4,5500000014_63X_20190816_S1_P8_B5_annotations_corrected.Actn2_cell4.jpg,3,3
3217,5,5500000014_63X_20190816_S1_P8_B5_annotations_corrected.Actn2_cell5.jpg,4,3
3218,6,5500000014_63X_20190816_S1_P8_B5_annotations_corrected.Actn2_cell6.jpg,4,4
3219,1,5500000014_63X_20190816_S1_P9_B2_annotations_corrected.Actn2_cell1.jpg,4,3
3220,2,5500000014_63X_20190816_S1_P9_B2_annotations_corrected.Actn2_cell2.jpg,4,3
3221,3,5500000014_63X_20190816_S1_P9_B2_annotations_corrected.Actn2_cell3.jpg,5,4
3222,4,5500000014_63X_20190816_S1_P9_B2_annotations_corrected.Actn2_cell4.jpg,3,4
3223,5,5500000014_63X_20190816_S1_P9_B2_annotations_corrected.Actn2_cell5.jpg,5,4
3224,6,5500000014_63X_20190816_S1_P9_B2_annotations_corrected.Actn2_cell6.jpg,4,4
3225,7,5500000014_63X_20190816_S1_P9_B2_annotations_corrected.Actn2_cell7.jpg,4,4
3226,1,5500000014_63X_20190816_S1_P9_B3_annotations_corrected.Actn2_cell1.jpg,1,2
3227,2,5500000014_63X_20190816_S1_P9_B3_annotations_corrected.Actn2_cell2.jpg,4,3
3228,3,5500000014_63X_20190816_S1_P9_B3_annotations_corrected.Actn2_cell3.jpg,4,4
3229,4,5500000014_63X_20190816_S1_P9_B3_annotations_corrected.Actn2_cell4.jpg,4,3
3230,5,5500000014_63X_20190816_S1_P9_B3_annotations_corrected.Actn2_cell5.jpg,2,3
3231,6,5500000014_63X_20190816_S1_P9_B3_annotations_corrected.Actn2_cell6.jpg,3,3
3232,1,5500000014_63X_20190816_S1_P9_B4_annotations_corrected.Actn2_cell1.jpg,4,4
3233,2,5500000014_63X_20190816_S1_P9_B4_annotations_corrected.Actn2_cell2.jpg,4,4
3234,3,5500000014_63X_20190816_S1_P9_B4_annotations_corrected.Actn2_cell3.jpg,4,3
3235,4,5500000014_63X_20190816_S1_P9_B4_annotations_corrected.Actn2_cell4.jpg,4,4
3236,5,5500000014_63X_20190816_S1_P9_B4_annotations_corrected.Actn2_cell5.jpg,3,3
3237,6,5500000014_63X_20190816_S1_P9_B4_annotations_corrected.Actn2_cell6.jpg,4,3
3238,7,5500000014_63X_20190816_S1_P9_B4_annotations_corrected.Actn2_cell7.jpg,3,3
3239,8,5500000014_63X_20190816_S1_P9_B4_annotations_corrected.Actn2_cell8.jpg,3,4
3240,9,5500000014_63X_20190816_S1_P9_B4_annotations_corrected.Actn2_cell9.jpg,3,3
3241,10,5500000014_63X_20190816_S1_P9_B4_annotations_corrected.Actn2_cell10.jpg,3,3
3242,11,5500000014_63X_20190816_S1_P9_B4_annotations_corrected.Actn2_cell11.jpg,3,3
3243,12,5500000014_63X_20190816_S1_P9_B4_annotations_corrected.Actn2_cell12.jpg,3,3
3244,13,5500000014_63X_20190816_S1_P9_B4_annotations_corrected.Actn2_cell13.jpg,0,0
3245,1,5500000014_63X_20190816_S1_P9_B5_annotations_corrected.Actn2_cell1.jpg,2,2
3246,2,5500000014_63X_20190816_S1_P9_B5_annotations_corrected.Actn2_cell2.jpg,2,3
3247,3,5500000014_63X_20190816_S1_P9_B5_annotations_corrected.Actn2_cell3.jpg,3,3
3248,4,5500000014_63X_20190816_S1_P9_B5_annotations_corrected.Actn2_cell4.jpg,3,2
3249,5,5500000014_63X_20190816_S1_P9_B5_annotations_corrected.Actn2_cell5.jpg,2,2
3250,6,5500000014_63X_20190816_S1_P9_B5_annotations_corrected.Actn2_cell6.jpg,1,1
3251,1,5500000014_63X_20190816_S1_P10_B2_annotations_corrected.Actn2_cell1.jpg,3,4
3252,2,5500000014_63X_20190816_S1_P10_B2_annotations_corrected.Actn2_cell2.jpg,3,3
3253,3,5500000014_63X_20190816_S1_P10_B2_annotations_corrected.Actn2_cell3.jpg,0,0
3254,4,5500000014_63X_20190816_S1_P10_B2_annotations_corrected.Actn2_cell4.jpg,3,3
3255,5,5500000014_63X_20190816_S1_P10_B2_annotations_corrected.Actn2_cell5.jpg,3,4
3256,6,5500000014_63X_20190816_S1_P10_B2_annotations_corrected.Actn2_cell6.jpg,3,3
3257,7,5500000014_63X_20190816_S1_P10_B2_annotations_corrected.Actn2_cell7.jpg,2,2
3258,8,5500000014_63X_20190816_S1_P10_B2_annotations_corrected.Actn2_cell8.jpg,3,3
3259,9,5500000014_63X_20190816_S1_P10_B2_annotations_corrected.Actn2_cell9.jpg,3,3
3260,10,5500000014_63X_20190816_S1_P10_B2_annotations_corrected.Actn2_cell10.jpg,3,3
3261,11,5500000014_63X_20190816_S1_P10_B2_annotations_corrected.Actn2_cell11.jpg,-1,-1
3262,1,5500000014_63X_20190816_S1_P10_B3_annotations_corrected.Actn2_cell1.jpg,4,4
3263,2,5500000014_63X_20190816_S1_P10_B3_annotations_corrected.Actn2_cell2.jpg,5,4
3264,3,5500000014_63X_20190816_S1_P10_B3_annotations_corrected.Actn2_cell3.jpg,3,3
3265,4,5500000014_63X_20190816_S1_P10_B3_annotations_corrected.Actn2_cell4.jpg,2,3
3266,5,5500000014_63X_20190816_S1_P10_B3_annotations_corrected.Actn2_cell5.jpg,3,3
3267,6,5500000014_63X_20190816_S1_P10_B3_annotations_corrected.Actn2_cell6.jpg,3,3
3268,7,5500000014_63X_20190816_S1_P10_B3_annotations_corrected.Actn2_cell7.jpg,4,3
3269,8,5500000014_63X_20190816_S1_P10_B3_annotations_corrected.Actn2_cell8.jpg,3,3
3270,9,5500000014_63X_20190816_S1_P10_B3_annotations_corrected.Actn2_cell9.jpg,4,4
3271,10,5500000014_63X_20190816_S1_P10_B3_annotations_corrected.Actn2_cell10.jpg,4,3
3272,1,5500000014_63X_20190816_S1_P10_B4_annotations_corrected.Actn2_cell1.jpg,4,4
3273,2,5500000014_63X_20190816_S1_P10_B4_annotations_corrected.Actn2_cell2.jpg,4,3
3274,3,5500000014_63X_20190816_S1_P10_B4_annotations_corrected.Actn2_cell3.jpg,4,3
3275,4,5500000014_63X_20190816_S1_P10_B4_annotations_corrected.Actn2_cell4.jpg,3,4
3276,5,5500000014_63X_20190816_S1_P10_B4_annotations_corrected.Actn2_cell5.jpg,5,4
3277,6,5500000014_63X_20190816_S1_P10_B4_annotations_corrected.Actn2_cell6.jpg,4,4
3278,1,5500000014_63X_20190816_S1_P10_B5_annotations_corrected.Actn2_cell1.jpg,4,4
3279,2,5500000014_63X_20190816_S1_P10_B5_annotations_corrected.Actn2_cell2.jpg,0,0
3280,3,5500000014_63X_20190816_S1_P10_B5_annotations_corrected.Actn2_cell3.jpg,3,3
3281,4,5500000014_63X_20190816_S1_P10_B5_annotations_corrected.Actn2_cell4.jpg,4,3
3282,5,5500000014_63X_20190816_S1_P10_B5_annotations_corrected.Actn2_cell5.jpg,3,3
3283,6,5500000014_63X_20190816_S1_P10_B5_annotations_corrected.Actn2_cell6.jpg,3,3
3284,7,5500000014_63X_20190816_S1_P10_B5_annotations_corrected.Actn2_cell7.jpg,3,3
3285,1,5500000014_63X_20190816_S1_P11_B2_annotations_corrected.Actn2_cell1.jpg,4,3
3286,2,5500000014_63X_20190816_S1_P11_B2_annotations_corrected.Actn2_cell2.jpg,4,4
3287,3,5500000014_63X_20190816_S1_P11_B2_annotations_corrected.Actn2_cell3.jpg,4,4
3288,4,5500000014_63X_20190816_S1_P11_B2_annotations_corrected.Actn2_cell4.jpg,4,3
3289,5,5500000014_63X_20190816_S1_P11_B2_annotations_corrected.Actn2_cell5.jpg,5,5
3290,6,5500000014_63X_20190816_S1_P11_B2_annotations_corrected.Actn2_cell6.jpg,1,2
3291,7,5500000014_63X_20190816_S1_P11_B2_annotations_corrected.Actn2_cell7.jpg,3,3
3292,8,5500000014_63X_20190816_S1_P11_B2_annotations_corrected.Actn2_cell8.jpg,1,1
3293,1,5500000014_63X_20190816_S1_P11_B3_annotations_corrected.Actn2_cell1.jpg,4,4
3294,2,5500000014_63X_20190816_S1_P11_B3_annotations_corrected.Actn2_cell2.jpg,4,4
3295,3,5500000014_63X_20190816_S1_P11_B3_annotations_corrected.Actn2_cell3.jpg,4,4
3296,4,5500000014_63X_20190816_S1_P11_B3_annotations_corrected.Actn2_cell4.jpg,3,4
3297,5,5500000014_63X_20190816_S1_P11_B3_annotations_corrected.Actn2_cell5.jpg,3,3
3298,6,5500000014_63X_20190816_S1_P11_B3_annotations_corrected.Actn2_cell6.jpg,4,4
3299,7,5500000014_63X_20190816_S1_P11_B3_annotations_corrected.Actn2_cell7.jpg,3,3
3300,8,5500000014_63X_20190816_S1_P11_B3_annotations_corrected.Actn2_cell8.jpg,2,2
3301,1,5500000014_63X_20190816_S1_P11_B4_annotations_corrected.Actn2_cell1.jpg,3,3
3302,2,5500000014_63X_20190816_S1_P11_B4_annotations_corrected.Actn2_cell2.jpg,3,3
3303,3,5500000014_63X_20190816_S1_P11_B4_annotations_corrected.Actn2_cell3.jpg,1,2
3304,4,5500000014_63X_20190816_S1_P11_B4_annotations_corrected.Actn2_cell4.jpg,3,3
3305,5,5500000014_63X_20190816_S1_P11_B4_annotations_corrected.Actn2_cell5.jpg,4,4
3306,1,5500000014_63X_20190816_S1_P11_B5_annotations_corrected.Actn2_cell1.jpg,4,4
3307,2,5500000014_63X_20190816_S1_P11_B5_annotations_corrected.Actn2_cell2.jpg,4,4
3308,3,5500000014_63X_20190816_S1_P11_B5_annotations_corrected.Actn2_cell3.jpg,3,3
3309,4,5500000014_63X_20190816_S1_P11_B5_annotations_corrected.Actn2_cell4.jpg,4,4
3310,1,5500000014_63X_20190816_S1_P12_B2_annotations_corrected.Actn2_cell1.jpg,4,4
3311,2,5500000014_63X_20190816_S1_P12_B2_annotations_corrected.Actn2_cell2.jpg,5,4
3312,3,5500000014_63X_20190816_S1_P12_B2_annotations_corrected.Actn2_cell3.jpg,3,3
3313,4,5500000014_63X_20190816_S1_P12_B2_annotations_corrected.Actn2_cell4.jpg,5,4
3314,5,5500000014_63X_20190816_S1_P12_B2_annotations_corrected.Actn2_cell5.jpg,4,3
3315,6,5500000014_63X_20190816_S1_P12_B2_annotations_corrected.Actn2_cell6.jpg,4,4
3316,7,5500000014_63X_20190816_S1_P12_B2_annotations_corrected.Actn2_cell7.jpg,3,4
3317,8,5500000014_63X_20190816_S1_P12_B2_annotations_corrected.Actn2_cell8.jpg,4,3
3318,9,5500000014_63X_20190816_S1_P12_B2_annotations_corrected.Actn2_cell9.jpg,3,3
3319,10,5500000014_63X_20190816_S1_P12_B2_annotations_corrected.Actn2_cell10.jpg,4,4
3320,11,5500000014_63X_20190816_S1_P12_B2_annotations_corrected.Actn2_cell11.jpg,3,3
3321,12,5500000014_63X_20190816_S1_P12_B2_annotations_corrected.Actn2_cell12.jpg,4,4
3322,13,5500000014_63X_20190816_S1_P12_B2_annotations_corrected.Actn2_cell13.jpg,4,3
3323,14,5500000014_63X_20190816_S1_P12_B2_annotations_corrected.Actn2_cell14.jpg,3,4
3324,1,5500000014_63X_20190816_S1_P12_B3_annotations_corrected.Actn2_cell1.jpg,4,4
3325,2,5500000014_63X_20190816_S1_P12_B3_annotations_corrected.Actn2_cell2.jpg,3,3
3326,3,5500000014_63X_20190816_S1_P12_B3_annotations_corrected.Actn2_cell3.jpg,4,4
3327,4,5500000014_63X_20190816_S1_P12_B3_annotations_corrected.Actn2_cell4.jpg,3,3
3328,5,5500000014_63X_20190816_S1_P12_B3_annotations_corrected.Actn2_cell5.jpg,3,3
3329,6,5500000014_63X_20190816_S1_P12_B3_annotations_corrected.Actn2_cell6.jpg,3,3
3330,7,5500000014_63X_20190816_S1_P12_B3_annotations_corrected.Actn2_cell7.jpg,4,4
3331,8,5500000014_63X_20190816_S1_P12_B3_annotations_corrected.Actn2_cell8.jpg,4,3
3332,9,5500000014_63X_20190816_S1_P12_B3_annotations_corrected.Actn2_cell9.jpg,5,5
3333,10,5500000014_63X_20190816_S1_P12_B3_annotations_corrected.Actn2_cell10.jpg,4,4
3334,11,5500000014_63X_20190816_S1_P12_B3_annotations_corrected.Actn2_cell11.jpg,3,3
3335,1,5500000014_63X_20190816_S1_P12_B4_annotations_corrected.Actn2_cell1.jpg,4,3
3336,2,5500000014_63X_20190816_S1_P12_B4_annotations_corrected.Actn2_cell2.jpg,4,3
3337,1,5500000014_63X_20190816_S1_P12_B5_annotations_corrected.Actn2_cell1.jpg,3,3
3338,2,5500000014_63X_20190816_S1_P12_B5_annotations_corrected.Actn2_cell2.jpg,3,3
3339,3,5500000014_63X_20190816_S1_P12_B5_annotations_corrected.Actn2_cell3.jpg,3,3
3340,4,5500000014_63X_20190816_S1_P12_B5_annotations_corrected.Actn2_cell4.jpg,3,3
3341,5,5500000014_63X_20190816_S1_P12_B5_annotations_corrected.Actn2_cell5.jpg,3,3
3342,6,5500000014_63X_20190816_S1_P12_B5_annotations_corrected.Actn2_cell6.jpg,0,0
3343,7,5500000014_63X_20190816_S1_P12_B5_annotations_corrected.Actn2_cell7.jpg,4,4
3344,1,5500000014_63X_20190816_S1_P13_B2_annotations_corrected.Actn2_cell1.jpg,4,3
3345,2,5500000014_63X_20190816_S1_P13_B2_annotations_corrected.Actn2_cell2.jpg,4,4
3346,3,5500000014_63X_20190816_S1_P13_B2_annotations_corrected.Actn2_cell3.jpg,3,3
3347,4,5500000014_63X_20190816_S1_P13_B2_annotations_corrected.Actn2_cell4.jpg,3,3
3348,1,5500000014_63X_20190816_S1_P13_B3_annotations_corrected.Actn2_cell1.jpg,4,3
3349,2,5500000014_63X_20190816_S1_P13_B3_annotations_corrected.Actn2_cell2.jpg,4,3
3350,3,5500000014_63X_20190816_S1_P13_B3_annotations_corrected.Actn2_cell3.jpg,4,4
3351,4,5500000014_63X_20190816_S1_P13_B3_annotations_corrected.Actn2_cell4.jpg,3,4
3352,5,5500000014_63X_20190816_S1_P13_B3_annotations_corrected.Actn2_cell5.jpg,4,4
3353,6,5500000014_63X_20190816_S1_P13_B3_annotations_corrected.Actn2_cell6.jpg,4,4
3354,7,5500000014_63X_20190816_S1_P13_B3_annotations_corrected.Actn2_cell7.jpg,4,4
3355,8,5500000014_63X_20190816_S1_P13_B3_annotations_corrected.Actn2_cell8.jpg,4,4
3356,9,5500000014_63X_20190816_S1_P13_B3_annotations_corrected.Actn2_cell9.jpg,5,4
3357,10,5500000014_63X_20190816_S1_P13_B3_annotations_corrected.Actn2_cell10.jpg,3,3
3358,11,5500000014_63X_20190816_S1_P13_B3_annotations_corrected.Actn2_cell11.jpg,4,5
3359,12,5500000014_63X_20190816_S1_P13_B3_annotations_corrected.Actn2_cell12.jpg,4,4
3360,13,5500000014_63X_20190816_S1_P13_B3_annotations_corrected.Actn2_cell13.jpg,4,4
3361,14,5500000014_63X_20190816_S1_P13_B3_annotations_corrected.Actn2_cell14.jpg,4,4
3362,15,5500000014_63X_20190816_S1_P13_B3_annotations_corrected.Actn2_cell15.jpg,1,2
3363,1,5500000014_63X_20190816_S1_P13_B4_annotations_corrected.Actn2_cell1.jpg,1,1
3364,2,5500000014_63X_20190816_S1_P13_B4_annotations_corrected.Actn2_cell2.jpg,3,3
3365,3,5500000014_63X_20190816_S1_P13_B4_annotations_corrected.Actn2_cell3.jpg,3,3
3366,1,5500000014_63X_20190816_S1_P13_B5_annotations_corrected.Actn2_cell1.jpg,3,4
3367,2,5500000014_63X_20190816_S1_P13_B5_annotations_corrected.Actn2_cell2.jpg,4,3
3368,3,5500000014_63X_20190816_S1_P13_B5_annotations_corrected.Actn2_cell3.jpg,3,3
3369,4,5500000014_63X_20190816_S1_P13_B5_annotations_corrected.Actn2_cell4.jpg,3,4
3370,5,5500000014_63X_20190816_S1_P13_B5_annotations_corrected.Actn2_cell5.jpg,4,3
3371,6,5500000014_63X_20190816_S1_P13_B5_annotations_corrected.Actn2_cell6.jpg,3,3
3372,7,5500000014_63X_20190816_S1_P13_B5_annotations_corrected.Actn2_cell7.jpg,4,4
3373,8,5500000014_63X_20190816_S1_P13_B5_annotations_corrected.Actn2_cell8.jpg,1,2
