,cell_num,file_name,mh Score,kg score
1851,2,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell2.jpg,3,4
1852,3,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell3.jpg,3,4
1853,4,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell4.jpg,3,3
1854,5,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell5.jpg,4,4
1855,6,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell6.jpg,3,4
1856,7,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell7.jpg,0,1
1857,8,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell8.jpg,0,0
1858,9,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell9.jpg,3,2
1859,1,5500000013_63X_20190807_S2_P9_C5_annotations_corrected.Actn2_cell1.jpg,3,3
1860,2,5500000013_63X_20190807_S2_P9_C5_annotations_corrected.Actn2_cell2.jpg,3,2
1861,3,5500000013_63X_20190807_S2_P9_C5_annotations_corrected.Actn2_cell3.jpg,3,3
1862,4,5500000013_63X_20190807_S2_P9_C5_annotations_corrected.Actn2_cell4.jpg,3,3
1863,5,5500000013_63X_20190807_S2_P9_C5_annotations_corrected.Actn2_cell5.jpg,3,3
1864,6,5500000013_63X_20190807_S2_P9_C5_annotations_corrected.Actn2_cell6.jpg,3,3
1865,7,5500000013_63X_20190807_S2_P9_C5_annotations_corrected.Actn2_cell7.jpg,3,3
1866,8,5500000013_63X_20190807_S2_P9_C5_annotations_corrected.Actn2_cell8.jpg,3,2
1867,9,5500000013_63X_20190807_S2_P9_C5_annotations_corrected.Actn2_cell9.jpg,3,3
1868,10,5500000013_63X_20190807_S2_P9_C5_annotations_corrected.Actn2_cell10.jpg,3,2
1869,11,5500000013_63X_20190807_S2_P9_C5_annotations_corrected.Actn2_cell11.jpg,3,2
1870,12,5500000013_63X_20190807_S2_P9_C5_annotations_corrected.Actn2_cell12.jpg,3,3
1871,13,5500000013_63X_20190807_S2_P9_C5_annotations_corrected.Actn2_cell13.jpg,1,2
1872,14,5500000013_63X_20190807_S2_P9_C5_annotations_corrected.Actn2_cell14.jpg,3,3
1873,15,5500000013_63X_20190807_S2_P9_C5_annotations_corrected.Actn2_cell15.jpg,3,3
1874,1,5500000013_63X_20190807_S2_P10_C2_annotations_corrected.Actn2_cell1.jpg,3,3
1875,2,5500000013_63X_20190807_S2_P10_C2_annotations_corrected.Actn2_cell2.jpg,3,3
1876,3,5500000013_63X_20190807_S2_P10_C2_annotations_corrected.Actn2_cell3.jpg,2,2
1877,4,5500000013_63X_20190807_S2_P10_C2_annotations_corrected.Actn2_cell4.jpg,3,2
1878,5,5500000013_63X_20190807_S2_P10_C2_annotations_corrected.Actn2_cell5.jpg,3,3
1879,6,5500000013_63X_20190807_S2_P10_C2_annotations_corrected.Actn2_cell6.jpg,0,0
1880,7,5500000013_63X_20190807_S2_P10_C2_annotations_corrected.Actn2_cell7.jpg,3,3
1881,8,5500000013_63X_20190807_S2_P10_C2_annotations_corrected.Actn2_cell8.jpg,3,3
1882,9,5500000013_63X_20190807_S2_P10_C2_annotations_corrected.Actn2_cell9.jpg,3,3
1883,10,5500000013_63X_20190807_S2_P10_C2_annotations_corrected.Actn2_cell10.jpg,3,3
1884,1,5500000013_63X_20190807_S2_P10_C3_annotations_corrected.Actn2_cell1.jpg,3,3
1885,2,5500000013_63X_20190807_S2_P10_C3_annotations_corrected.Actn2_cell2.jpg,0,1
1886,3,5500000013_63X_20190807_S2_P10_C3_annotations_corrected.Actn2_cell3.jpg,3,3
1887,4,5500000013_63X_20190807_S2_P10_C3_annotations_corrected.Actn2_cell4.jpg,3,3
1888,5,5500000013_63X_20190807_S2_P10_C3_annotations_corrected.Actn2_cell5.jpg,3,3
1889,6,5500000013_63X_20190807_S2_P10_C3_annotations_corrected.Actn2_cell6.jpg,3,3
1890,7,5500000013_63X_20190807_S2_P10_C3_annotations_corrected.Actn2_cell7.jpg,3,3
1891,8,5500000013_63X_20190807_S2_P10_C3_annotations_corrected.Actn2_cell8.jpg,3,3
1892,9,5500000013_63X_20190807_S2_P10_C3_annotations_corrected.Actn2_cell9.jpg,3,4
1893,10,5500000013_63X_20190807_S2_P10_C3_annotations_corrected.Actn2_cell10.jpg,3,3
1894,11,5500000013_63X_20190807_S2_P10_C3_annotations_corrected.Actn2_cell11.jpg,3,3
1895,12,5500000013_63X_20190807_S2_P10_C3_annotations_corrected.Actn2_cell12.jpg,1,1
1896,13,5500000013_63X_20190807_S2_P10_C3_annotations_corrected.Actn2_cell13.jpg,3,3
1897,1,5500000013_63X_20190807_S2_P10_C4_annotations_corrected.Actn2_cell1.jpg,3,3
1898,2,5500000013_63X_20190807_S2_P10_C4_annotations_corrected.Actn2_cell2.jpg,3,3
1899,3,5500000013_63X_20190807_S2_P10_C4_annotations_corrected.Actn2_cell3.jpg,3,4
1900,4,5500000013_63X_20190807_S2_P10_C4_annotations_corrected.Actn2_cell4.jpg,1,1
1901,5,5500000013_63X_20190807_S2_P10_C4_annotations_corrected.Actn2_cell5.jpg,3,3
1902,6,5500000013_63X_20190807_S2_P10_C4_annotations_corrected.Actn2_cell6.jpg,3,3
1903,7,5500000013_63X_20190807_S2_P10_C4_annotations_corrected.Actn2_cell7.jpg,3,3
1904,8,5500000013_63X_20190807_S2_P10_C4_annotations_corrected.Actn2_cell8.jpg,3,3
1905,9,5500000013_63X_20190807_S2_P10_C4_annotations_corrected.Actn2_cell9.jpg,3,3
1906,10,5500000013_63X_20190807_S2_P10_C4_annotations_corrected.Actn2_cell10.jpg,3,3
1907,11,5500000013_63X_20190807_S2_P10_C4_annotations_corrected.Actn2_cell11.jpg,3,2
1908,12,5500000013_63X_20190807_S2_P10_C4_annotations_corrected.Actn2_cell12.jpg,3,2
1909,13,5500000013_63X_20190807_S2_P10_C4_annotations_corrected.Actn2_cell13.jpg,3,3
1910,14,5500000013_63X_20190807_S2_P10_C4_annotations_corrected.Actn2_cell14.jpg,3,3
1911,1,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell1.jpg,2,2
1912,2,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell2.jpg,3,2
1913,3,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell3.jpg,3,3
1914,4,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell4.jpg,3,3
1915,5,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell5.jpg,3,3
1916,6,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell6.jpg,3,4
1917,7,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell7.jpg,3,4
1918,8,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell8.jpg,3,3
1919,9,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell9.jpg,2,2
1920,10,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell10.jpg,3,3
1921,11,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell11.jpg,3,3
1922,12,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell12.jpg,3,3
1923,1,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell1.jpg,2,2
1924,2,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell2.jpg,3,3
1925,3,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell3.jpg,2,2
1926,4,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell4.jpg,2,3
1927,5,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell5.jpg,2,3
1928,6,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell6.jpg,3,4
1929,7,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell7.jpg,3,3
1930,8,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell8.jpg,3,3
1931,9,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell9.jpg,3,3
1932,10,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell10.jpg,1,2
1933,11,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell11.jpg,3,3
1934,12,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell12.jpg,3,3
1935,13,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell13.jpg,1,2
1936,14,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell14.jpg,3,3
1937,15,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell15.jpg,3,3
1938,16,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell16.jpg,3,3
1939,17,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell17.jpg,3,3
1940,18,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell18.jpg,2,2
1941,19,5500000013_63X_20190807_S2_P11_C2_annotations_corrected.Actn2_cell19.jpg,2,2
1942,1,5500000013_63X_20190807_S2_P11_C3_annotations_corrected.Actn2_cell1.jpg,0,0
1943,2,5500000013_63X_20190807_S2_P11_C3_annotations_corrected.Actn2_cell2.jpg,3,4
1944,3,5500000013_63X_20190807_S2_P11_C3_annotations_corrected.Actn2_cell3.jpg,3,3
1945,4,5500000013_63X_20190807_S2_P11_C3_annotations_corrected.Actn2_cell4.jpg,3,3
1946,5,5500000013_63X_20190807_S2_P11_C3_annotations_corrected.Actn2_cell5.jpg,3,3
1947,6,5500000013_63X_20190807_S2_P11_C3_annotations_corrected.Actn2_cell6.jpg,3,3
1948,7,5500000013_63X_20190807_S2_P11_C3_annotations_corrected.Actn2_cell7.jpg,3,3
1949,8,5500000013_63X_20190807_S2_P11_C3_annotations_corrected.Actn2_cell8.jpg,4,4
1950,9,5500000013_63X_20190807_S2_P11_C3_annotations_corrected.Actn2_cell9.jpg,3,4
1951,1,5500000013_63X_20190807_S2_P11_C4_annotations_corrected.Actn2_cell1.jpg,3,2
1952,2,5500000013_63X_20190807_S2_P11_C4_annotations_corrected.Actn2_cell2.jpg,3,3
1953,3,5500000013_63X_20190807_S2_P11_C4_annotations_corrected.Actn2_cell3.jpg,3,4
1954,4,5500000013_63X_20190807_S2_P11_C4_annotations_corrected.Actn2_cell4.jpg,2,3
1955,5,5500000013_63X_20190807_S2_P11_C4_annotations_corrected.Actn2_cell5.jpg,0,0
1956,6,5500000013_63X_20190807_S2_P11_C4_annotations_corrected.Actn2_cell6.jpg,3,3
1957,7,5500000013_63X_20190807_S2_P11_C4_annotations_corrected.Actn2_cell7.jpg,3,3
1958,8,5500000013_63X_20190807_S2_P11_C4_annotations_corrected.Actn2_cell8.jpg,3,2
1959,9,5500000013_63X_20190807_S2_P11_C4_annotations_corrected.Actn2_cell9.jpg,4,3
1960,10,5500000013_63X_20190807_S2_P11_C4_annotations_corrected.Actn2_cell10.jpg,3,4
1961,1,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell1.jpg,3,3
1962,2,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell2.jpg,2,3
1963,3,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell3.jpg,3,3
1964,4,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell4.jpg,3,4
1965,5,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell5.jpg,3,4
1966,6,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell6.jpg,3,3
1967,7,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell7.jpg,2,2
1968,8,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell8.jpg,2,2
1969,9,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell9.jpg,3,3
1970,10,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell10.jpg,2,3
1971,11,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell11.jpg,3,4
1972,12,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell12.jpg,3,3
1973,1,5500000013_63X_20190807_S2_P12_C2_annotations_corrected.Actn2_cell1.jpg,3,4
1974,2,5500000013_63X_20190807_S2_P12_C2_annotations_corrected.Actn2_cell2.jpg,3,3
1975,3,5500000013_63X_20190807_S2_P12_C2_annotations_corrected.Actn2_cell3.jpg,3,2
1976,1,5500000013_63X_20190807_S2_P12_C3_annotations_corrected.Actn2_cell1.jpg,3,3
1977,2,5500000013_63X_20190807_S2_P12_C3_annotations_corrected.Actn2_cell2.jpg,3,3
1978,3,5500000013_63X_20190807_S2_P12_C3_annotations_corrected.Actn2_cell3.jpg,0,0
1979,4,5500000013_63X_20190807_S2_P12_C3_annotations_corrected.Actn2_cell4.jpg,3,3
1980,5,5500000013_63X_20190807_S2_P12_C3_annotations_corrected.Actn2_cell5.jpg,3,3
1981,6,5500000013_63X_20190807_S2_P12_C3_annotations_corrected.Actn2_cell6.jpg,3,3
1982,7,5500000013_63X_20190807_S2_P12_C3_annotations_corrected.Actn2_cell7.jpg,3,3
1983,8,5500000013_63X_20190807_S2_P12_C3_annotations_corrected.Actn2_cell8.jpg,3,2
1984,1,5500000013_63X_20190807_S2_P12_C4_annotations_corrected.Actn2_cell1.jpg,3,4
1985,2,5500000013_63X_20190807_S2_P12_C4_annotations_corrected.Actn2_cell2.jpg,3,4
1986,3,5500000013_63X_20190807_S2_P12_C4_annotations_corrected.Actn2_cell3.jpg,3,3
1987,4,5500000013_63X_20190807_S2_P12_C4_annotations_corrected.Actn2_cell4.jpg,3,4
1988,5,5500000013_63X_20190807_S2_P12_C4_annotations_corrected.Actn2_cell5.jpg,3,3
1989,6,5500000013_63X_20190807_S2_P12_C4_annotations_corrected.Actn2_cell6.jpg,3,4
1990,7,5500000013_63X_20190807_S2_P12_C4_annotations_corrected.Actn2_cell7.jpg,3,4
1991,8,5500000013_63X_20190807_S2_P12_C4_annotations_corrected.Actn2_cell8.jpg,3,4
1992,9,5500000013_63X_20190807_S2_P12_C4_annotations_corrected.Actn2_cell9.jpg,3,4
1993,10,5500000013_63X_20190807_S2_P12_C4_annotations_corrected.Actn2_cell10.jpg,0,0
1994,11,5500000013_63X_20190807_S2_P12_C4_annotations_corrected.Actn2_cell11.jpg,-1,-1
1995,12,5500000013_63X_20190807_S2_P12_C4_annotations_corrected.Actn2_cell12.jpg,3,3
1996,13,5500000013_63X_20190807_S2_P12_C4_annotations_corrected.Actn2_cell13.jpg,3,3
1997,14,5500000013_63X_20190807_S2_P12_C4_annotations_corrected.Actn2_cell14.jpg,3,3
1998,15,5500000013_63X_20190807_S2_P12_C4_annotations_corrected.Actn2_cell15.jpg,3,4
1999,1,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell1.jpg,3,3
2000,2,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell2.jpg,2,2
2001,3,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell3.jpg,3,3
2002,4,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell4.jpg,1,1
2003,5,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell5.jpg,3,2
2004,6,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell6.jpg,3,2
2005,7,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell7.jpg,3,3
2006,8,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell8.jpg,3,3
2007,9,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell9.jpg,1,2
2008,10,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell10.jpg,3,3
2009,11,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell11.jpg,3,3
2010,12,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell12.jpg,2,2
2011,13,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell13.jpg,3,2
2012,14,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell14.jpg,3,3
2013,15,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell15.jpg,3,2
2014,16,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell16.jpg,3,3
2015,1,5500000013_63X_20190807_S2_P13_C2_annotations_corrected.Actn2_cell1.jpg,3,2
2016,2,5500000013_63X_20190807_S2_P13_C2_annotations_corrected.Actn2_cell2.jpg,3,3
2017,3,5500000013_63X_20190807_S2_P13_C2_annotations_corrected.Actn2_cell3.jpg,3,3
2018,4,5500000013_63X_20190807_S2_P13_C2_annotations_corrected.Actn2_cell4.jpg,3,2
2019,5,5500000013_63X_20190807_S2_P13_C2_annotations_corrected.Actn2_cell5.jpg,3,3
2020,6,5500000013_63X_20190807_S2_P13_C2_annotations_corrected.Actn2_cell6.jpg,0,0
2021,7,5500000013_63X_20190807_S2_P13_C2_annotations_corrected.Actn2_cell7.jpg,3,2
2022,8,5500000013_63X_20190807_S2_P13_C2_annotations_corrected.Actn2_cell8.jpg,3,3
2023,9,5500000013_63X_20190807_S2_P13_C2_annotations_corrected.Actn2_cell9.jpg,3,3
2024,10,5500000013_63X_20190807_S2_P13_C2_annotations_corrected.Actn2_cell10.jpg,3,3
2025,11,5500000013_63X_20190807_S2_P13_C2_annotations_corrected.Actn2_cell11.jpg,3,3
2026,12,5500000013_63X_20190807_S2_P13_C2_annotations_corrected.Actn2_cell12.jpg,3,2
2027,13,5500000013_63X_20190807_S2_P13_C2_annotations_corrected.Actn2_cell13.jpg,3,3
2028,14,5500000013_63X_20190807_S2_P13_C2_annotations_corrected.Actn2_cell14.jpg,3,3
2029,15,5500000013_63X_20190807_S2_P13_C2_annotations_corrected.Actn2_cell15.jpg,1,2
2030,16,5500000013_63X_20190807_S2_P13_C2_annotations_corrected.Actn2_cell16.jpg,3,3
2031,1,5500000013_63X_20190807_S2_P13_C3_annotations_corrected.Actn2_cell1.jpg,3,3
2032,2,5500000013_63X_20190807_S2_P13_C3_annotations_corrected.Actn2_cell2.jpg,3,3
2033,3,5500000013_63X_20190807_S2_P13_C3_annotations_corrected.Actn2_cell3.jpg,3,2
2034,4,5500000013_63X_20190807_S2_P13_C3_annotations_corrected.Actn2_cell4.jpg,3,4
2035,5,5500000013_63X_20190807_S2_P13_C3_annotations_corrected.Actn2_cell5.jpg,3,3
2036,6,5500000013_63X_20190807_S2_P13_C3_annotations_corrected.Actn2_cell6.jpg,3,4
2037,7,5500000013_63X_20190807_S2_P13_C3_annotations_corrected.Actn2_cell7.jpg,4,4
2038,8,5500000013_63X_20190807_S2_P13_C3_annotations_corrected.Actn2_cell8.jpg,3,3
2039,9,5500000013_63X_20190807_S2_P13_C3_annotations_corrected.Actn2_cell9.jpg,3,4
2040,10,5500000013_63X_20190807_S2_P13_C3_annotations_corrected.Actn2_cell10.jpg,3,3
2041,11,5500000013_63X_20190807_S2_P13_C3_annotations_corrected.Actn2_cell11.jpg,3,3
2042,12,5500000013_63X_20190807_S2_P13_C3_annotations_corrected.Actn2_cell12.jpg,3,3
2043,13,5500000013_63X_20190807_S2_P13_C3_annotations_corrected.Actn2_cell13.jpg,2,2
2044,14,5500000013_63X_20190807_S2_P13_C3_annotations_corrected.Actn2_cell14.jpg,3,2
2045,15,5500000013_63X_20190807_S2_P13_C3_annotations_corrected.Actn2_cell15.jpg,3,3
2046,16,5500000013_63X_20190807_S2_P13_C3_annotations_corrected.Actn2_cell16.jpg,1,1
2047,1,5500000013_63X_20190807_S2_P13_C4_annotations_corrected.Actn2_cell1.jpg,3,3
2048,2,5500000013_63X_20190807_S2_P13_C4_annotations_corrected.Actn2_cell2.jpg,3,3
2049,3,5500000013_63X_20190807_S2_P13_C4_annotations_corrected.Actn2_cell3.jpg,2,2
2050,4,5500000013_63X_20190807_S2_P13_C4_annotations_corrected.Actn2_cell4.jpg,3,3
2051,5,5500000013_63X_20190807_S2_P13_C4_annotations_corrected.Actn2_cell5.jpg,3,3
2052,6,5500000013_63X_20190807_S2_P13_C4_annotations_corrected.Actn2_cell6.jpg,3,4
2053,7,5500000013_63X_20190807_S2_P13_C4_annotations_corrected.Actn2_cell7.jpg,3,4
2054,8,5500000013_63X_20190807_S2_P13_C4_annotations_corrected.Actn2_cell8.jpg,3,4
2055,1,5500000013_63X_20190807_S2_P13_C5_annotations_corrected.Actn2_cell1.jpg,3,4
2056,2,5500000013_63X_20190807_S2_P13_C5_annotations_corrected.Actn2_cell2.jpg,1,1
2057,3,5500000013_63X_20190807_S2_P13_C5_annotations_corrected.Actn2_cell3.jpg,3,3
2058,4,5500000013_63X_20190807_S2_P13_C5_annotations_corrected.Actn2_cell4.jpg,3,3
2059,5,5500000013_63X_20190807_S2_P13_C5_annotations_corrected.Actn2_cell5.jpg,3,3
2060,6,5500000013_63X_20190807_S2_P13_C5_annotations_corrected.Actn2_cell6.jpg,3,3
2061,7,5500000013_63X_20190807_S2_P13_C5_annotations_corrected.Actn2_cell7.jpg,3,3
2062,8,5500000013_63X_20190807_S2_P13_C5_annotations_corrected.Actn2_cell8.jpg,0,0
2063,1,5500000013_63X_20190807_S2_P14_C2_annotations_corrected.Actn2_cell1.jpg,3,3
2064,2,5500000013_63X_20190807_S2_P14_C2_annotations_corrected.Actn2_cell2.jpg,3,4
2065,3,5500000013_63X_20190807_S2_P14_C2_annotations_corrected.Actn2_cell3.jpg,-1,-1
2066,4,5500000013_63X_20190807_S2_P14_C2_annotations_corrected.Actn2_cell4.jpg,3,3
2067,5,5500000013_63X_20190807_S2_P14_C2_annotations_corrected.Actn2_cell5.jpg,3,4
2068,6,5500000013_63X_20190807_S2_P14_C2_annotations_corrected.Actn2_cell6.jpg,0,0
2069,7,5500000013_63X_20190807_S2_P14_C2_annotations_corrected.Actn2_cell7.jpg,3,4
2070,8,5500000013_63X_20190807_S2_P14_C2_annotations_corrected.Actn2_cell8.jpg,1,2
2071,9,5500000013_63X_20190807_S2_P14_C2_annotations_corrected.Actn2_cell9.jpg,3,2
2072,10,5500000013_63X_20190807_S2_P14_C2_annotations_corrected.Actn2_cell10.jpg,3,4
2073,11,5500000013_63X_20190807_S2_P14_C2_annotations_corrected.Actn2_cell11.jpg,4,4
2074,12,5500000013_63X_20190807_S2_P14_C2_annotations_corrected.Actn2_cell12.jpg,2,2
2075,13,5500000013_63X_20190807_S2_P14_C2_annotations_corrected.Actn2_cell13.jpg,3,3
2076,1,5500000013_63X_20190807_S2_P14_C3_annotations_corrected.Actn2_cell1.jpg,3,3
2077,2,5500000013_63X_20190807_S2_P14_C3_annotations_corrected.Actn2_cell2.jpg,3,4
2078,3,5500000013_63X_20190807_S2_P14_C3_annotations_corrected.Actn2_cell3.jpg,4,4
2079,4,5500000013_63X_20190807_S2_P14_C3_annotations_corrected.Actn2_cell4.jpg,3,4
2080,5,5500000013_63X_20190807_S2_P14_C3_annotations_corrected.Actn2_cell5.jpg,3,3
2081,6,5500000013_63X_20190807_S2_P14_C3_annotations_corrected.Actn2_cell6.jpg,1,1
2082,7,5500000013_63X_20190807_S2_P14_C3_annotations_corrected.Actn2_cell7.jpg,3,4
2083,8,5500000013_63X_20190807_S2_P14_C3_annotations_corrected.Actn2_cell8.jpg,3,3
2084,9,5500000013_63X_20190807_S2_P14_C3_annotations_corrected.Actn2_cell9.jpg,3,3
2085,10,5500000013_63X_20190807_S2_P14_C3_annotations_corrected.Actn2_cell10.jpg,3,2
2086,11,5500000013_63X_20190807_S2_P14_C3_annotations_corrected.Actn2_cell11.jpg,3,3
2087,1,5500000013_63X_20190807_S2_P14_C4_annotations_corrected.Actn2_cell1.jpg,3,3
2088,2,5500000013_63X_20190807_S2_P14_C4_annotations_corrected.Actn2_cell2.jpg,3,3
2089,3,5500000013_63X_20190807_S2_P14_C4_annotations_corrected.Actn2_cell3.jpg,3,4
2090,4,5500000013_63X_20190807_S2_P14_C4_annotations_corrected.Actn2_cell4.jpg,4,4
2091,5,5500000013_63X_20190807_S2_P14_C4_annotations_corrected.Actn2_cell5.jpg,3,4
2092,6,5500000013_63X_20190807_S2_P14_C4_annotations_corrected.Actn2_cell6.jpg,3,3
2093,7,5500000013_63X_20190807_S2_P14_C4_annotations_corrected.Actn2_cell7.jpg,3,4
2094,8,5500000013_63X_20190807_S2_P14_C4_annotations_corrected.Actn2_cell8.jpg,3,3
2095,9,5500000013_63X_20190807_S2_P14_C4_annotations_corrected.Actn2_cell9.jpg,3,4
2096,10,5500000013_63X_20190807_S2_P14_C4_annotations_corrected.Actn2_cell10.jpg,3,4
2097,11,5500000013_63X_20190807_S2_P14_C4_annotations_corrected.Actn2_cell11.jpg,3,3
2098,1,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell1.jpg,3,2
2099,2,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell2.jpg,2,2
2100,3,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell3.jpg,2,1
2101,4,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell4.jpg,1,1
2102,5,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell5.jpg,3,3
2103,6,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell6.jpg,3,2
2104,7,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell7.jpg,3,3
2105,8,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell8.jpg,1,2
2106,9,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell9.jpg,3,3
2107,10,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell10.jpg,3,3
2108,11,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell11.jpg,3,3
2109,12,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell12.jpg,3,3
2110,1,5500000013_63X_20190807_S2_P15_C2_annotations_corrected.Actn2_cell1.jpg,3,3
2111,2,5500000013_63X_20190807_S2_P15_C2_annotations_corrected.Actn2_cell2.jpg,3,4
2112,3,5500000013_63X_20190807_S2_P15_C2_annotations_corrected.Actn2_cell3.jpg,3,4
2113,4,5500000013_63X_20190807_S2_P15_C2_annotations_corrected.Actn2_cell4.jpg,3,3
